word,emotion,emotion-intensity-score
choices,trust,539
chastity,trust,539
forefathers,trust,539
majority,trust,539
psalms,trust,539
aspiring,trust,539
cradle,trust,531
doubtless,trust,531
ballot,trust,531
princely,trust,531
inseparable,trust,531
hospital,trust,531
dependent,trust,531
seal,trust,531
bride,trust,531
refuge,trust,531
retirement,trust,531
answerable,trust,531
deed,trust,531
school,trust,531
omniscient,trust,531
deliverance,trust,531
transcript,trust,531
bloom,trust,531
center,trust,531
strive,trust,531
terms,trust,531
verily,trust,531
rescue,trust,531
immunization,trust,531
heavens,trust,531
sponsor,trust,531
candid,trust,531
analyst,trust,531
edification,trust,531
evergreen,trust,531
expedient,trust,531
fraternal,trust,531
accompaniment,trust,531
firstborn,trust,531
approbation,trust,527
winning,trust,523
adoration,trust,523
graduation,trust,523
honeymoon,trust,523
dictionary,trust,523
coronation,trust,523
notable,trust,523
paragon,trust,523
improvement,trust,523
hug,trust,523
chaplain,trust,523
commonwealth,trust,523
celebration,trust,523
ourselves,trust,523
ratify,trust,523
account,trust,523
salutary,trust,523
unbroken,trust,523
taught,trust,523
powerful,trust,523
correctness,trust,523
captivate,trust,523
award,trust,523
liberate,trust,523
connoisseur,trust,523
countenance,trust,523
neighbor,trust,523
laureate,trust,523
nobility,trust,523
unimpeached,trust,523
elevation,trust,523
benedictory,trust,523
feeling,trust,518
sentinel,trust,516
minded,trust,516
obstetrician,trust,516
tribunal,trust,516
management,trust,516
association,trust,516
passwords,trust,516
framework,trust,516
deserve,trust,516
compliment,trust,516
committee,trust,516
freely,trust,516
fully,trust,516
tender,trust,516
perpetuity,trust,516
confession,trust,516
remedy,trust,516
formative,trust,516
predominant,trust,516
reverie,trust,516
organization,trust,516
pray,trust,516
advent,trust,516
credit,trust,516
measure,trust,516
inform,trust,516
enchanted,trust,516
nobleman,trust,516
amen,trust,516
volunteer,trust,509
confessional,trust,508
housewife,trust,508
automatic,trust,508
reward,trust,508
philosopher,trust,508
venerable,trust,508
shepherd,trust,508
enable,trust,508
patronage,trust,508
tolerance,trust,508
admissible,trust,508
custodian,trust,508
intact,trust,508
virgin,trust,508
accolade,trust,508
savor,trust,508
diversity,trust,508
constable,trust,508
amour,trust,508
unsurpassed,trust,508
courtship,trust,508
instruct,trust,508
policy,trust,508
priest,trust,508
sovereign,trust,508
lieutenant,trust,508
beautification,trust,508
vouch,trust,508
medical,trust,508
forgiving,trust,508
undying,trust,500
pious,trust,500
pontiff,trust,500
alive,trust,500
vindication,trust,500
infallibility,trust,500
gateway,trust,500
timing,trust,500
retain,trust,500
guard,trust,500
doctrine,trust,500
darling,trust,500
synchronize,trust,500
backer,trust,500
religions,trust,500
birth,trust,500
warden,trust,500
optimist,trust,500
majesty,trust,500
info,trust,500
nerds,trust,500
superman,trust,500
instruction,trust,500
indelible,trust,500
watchful,trust,500
guru,trust,500
related,trust,500
personal,trust,500
romantic,trust,500
treasure,trust,500
infinity,trust,500
badge,trust,500
apologetic,trust,500
harbor,trust,492
grandchildren,trust,492
efforts,trust,492
aspire,trust,492
improve,trust,492
laudatory,trust,492
judgement,trust,492
radiance,trust,492
grow,trust,492
synonymous,trust,492
salute,trust,492
popularity,trust,492
hosannah,trust,492
sheriff,trust,492
contributor,trust,492
attraction,trust,492
constitute,trust,492
formality,trust,492
church,trust,492
jubilant,trust,492
hardy,trust,492
inevitable,trust,492
moderator,trust,492
privy,trust,492
psalm,trust,492
chairman,trust,492
spokesman,trust,492
fellow,trust,492
musical,trust,492
endow,trust,492
elegance,trust,492
proverbs,trust,492
umpire,trust,492
crowning,trust,484
concord,trust,484
confess,trust,484
sweet,trust,484
colonel,trust,484
armor,trust,484
forecast,trust,484
hire,trust,484
favorite,trust,484
enjoy,trust,484
clean,trust,484
arbiter,trust,484
found,trust,484
assembly,trust,484
path,trust,484
referee,trust,484
affection,trust,484
depth,trust,484
police,trust,484
approbate,trust,484
diagnosis,trust,484
like,trust,484
voucher,trust,484
ranger,trust,484
income,trust,484
laudation,trust,484
romance,trust,484
countryman,trust,484
episcopal,trust,477
sacrifice,trust,477
signature,trust,477
frank,trust,477
word,trust,477
purely,trust,477
mathematical,trust,477
votive,trust,477
pastor,trust,477
calculator,trust,477
follow,trust,477
lamb,trust,477
apologize,trust,477
putative,trust,477
glory,trust,477
landmark,trust,477
nursery,trust,477
policeman,trust,477
preponderance,trust,477
lover,trust,477
veracity,trust,477
consul,trust,477
sermon,trust,477
matter,trust,477
parliament,trust,477
sterling,trust,477
counted,trust,477
expect,trust,477
tribune,trust,469
title,trust,469
capacity,trust,469
judicious,trust,469
underwrite,trust,469
immerse,trust,469
cashier,trust,469
recruits,trust,469
prefer,trust,469
commission,trust,469
tutelage,trust,469
gain,trust,469
religion,trust,469
eagerness,trust,469
vicar,trust,469
instructor,trust,469
passion,trust,469
marshal,trust,469
associate,trust,469
intended,trust,469
uncritical,trust,469
dove,trust,469
bridesmaid,trust,469
author,trust,469
regal,trust,469
flagship,trust,469
effective,trust,469
top,trust,469
mighty,trust,469
judgment,trust,469
cautious,trust,461
fortress,trust,461
admitted,trust,461
moorings,trust,461
manage,trust,461
eventually,trust,461
aunt,trust,461
lifestyle,trust,461
lesson,trust,461
magnetic,trust,461
bank,trust,461
trade,trust,461
partake,trust,461
priesthood,trust,461
crucial,trust,461
socially,trust,461
patriarchal,trust,461
enroll,trust,461
kitten,trust,461
courier,trust,461
contains,trust,461
consecration,trust,461
commerce,trust,461
theological,trust,461
oblige,trust,461
necessarily,trust,461
attendant,trust,461
custody,trust,461
medal,trust,461
cathedral,trust,455
insulation,trust,453
oasis,trust,453
chairwoman,trust,453
chart,trust,453
president,trust,453
laud,trust,453
governor,trust,453
finally,trust,453
excited,trust,453
journeyman,trust,453
perceive,trust,453
dawn,trust,453
deputy,trust,453
encomium,trust,453
foresee,trust,453
exchange,trust,453
commonplace,trust,453
level,trust,453
present,trust,453
puppy,trust,453
eagle,trust,453
strategist,trust,453
synergistic,trust,453
employ,trust,445
impart,trust,445
asserting,trust,445
negotiate,trust,445
usual,trust,445
sir,trust,445
dictum,trust,445
chancellor,trust,445
exaltation,trust,445
tradesmen,trust,445
theorem,trust,445
chemist,trust,445
matters,trust,445
lodging,trust,445
operation,trust,445
orthodoxy,trust,445
statistical,trust,445
director,trust,445
orchestra,trust,445
indemnity,trust,445
handbook,trust,445
remains,trust,445
enliven,trust,445
bridegroom,trust,445
sensual,trust,445
magnify,trust,445
crew,trust,445
formula,trust,445
lord,trust,445
chocolate,trust,445
abbot,trust,438
mlk,trust,438
oracle,trust,438
economy,trust,438
exhaustive,trust,438
conveyancing,trust,438
arbitrator,trust,438
sun,trust,438
inauguration,trust,438
tandem,trust,438
imagination,trust,438
villager,trust,438
conformity,trust,438
fate,trust,438
merci,trust,438
elect,trust,438
elite,trust,438
encore,trust,438
emphasize,trust,438
governess,trust,438
comptroller,trust,438
cabinet,trust,438
digit,trust,438
butler,trust,438
atone,trust,438
count,trust,430
sentry,trust,430
invite,trust,430
blanket,trust,430
elucidate,trust,430
differential,trust,430
circle,trust,430
estimable,trust,430
deacon,trust,430
bequest,trust,430
lender,trust,430
persuade,trust,430
base,trust,430
pay,trust,430
toughness,trust,430
grit,trust,430
simplify,trust,430
lesbians,trust,430
disclosed,trust,430
bridal,trust,430
rule,trust,430
utopian,trust,430
wealth,trust,430
resources,trust,430
impressionable,trust,430
playful,trust,430
occupant,trust,430
compact,trust,430
grammar,trust,430
repay,trust,430
errand,trust,430
jeremiah,trust,430
neutrality,trust,430
hail,trust,430
cop,trust,430
easiest,trust,422
reconsideration,trust,422
maintenance,trust,422
axiom,trust,422
continue,trust,422
eulogize,trust,422
enablement,trust,422
dominion,trust,422
treat,trust,422
travel,trust,422
antiseptic,trust,422
apprentice,trust,422
shopkeeper,trust,422
trading,trust,422
probity,trust,422
truss,trust,422
dealings,trust,422
parish,trust,422
assignee,trust,422
supplication,trust,422
primer,trust,422
supremacy,trust,422
sing,trust,422
respite,trust,422
wonderstruck,trust,422
intend,trust,422
hymn,trust,422
fixed,trust,422
forum,trust,422
perennial,trust,422
accountant,trust,422
diary,trust,422
theocratic,trust,422
cash,trust,414
commodore,trust,414
reporter,trust,414
conglomerate,trust,414
choir,trust,414
routine,trust,414
consort,trust,414
leap,trust,414
akin,trust,414
gate,trust,414
trainer,trust,414
labor,trust,414
offering,trust,414
deference,trust,414
specialize,trust,414
gazette,trust,414
incline,trust,414
athlete,trust,414
cogent,trust,414
fellas,trust,414
preservative,trust,414
rapt,trust,414
transaction,trust,414
kudos,trust,414
amortization,trust,414
salary,trust,414
synod,trust,414
privilege,trust,414
serve,trust,414
luxury,trust,406
radar,trust,406
extol,trust,406
legislator,trust,406
patrol,trust,406
linguist,trust,406
glorify,trust,406
dermatologist,trust,406
nation,trust,406
fitting,trust,406
relancer,trust,406
sanction,trust,406
reimbursement,trust,406
judged,trust,406
abacus,trust,406
tree,trust,406
executor,trust,406
system,trust,406
leisure,trust,406
trophy,trust,406
budget,trust,406
clan,trust,398
intense,trust,398
parietal,trust,398
journalism,trust,398
merchandise,trust,398
electorate,trust,398
favs,trust,398
barter,trust,398
paths,trust,398
popular,trust,398
iron,trust,398
eulogy,trust,398
glow,trust,398
fain,trust,398
yearning,trust,398
quaint,trust,398
pursue,trust,398
ground,trust,398
neutral,trust,398
explain,trust,398
climax,trust,398
depository,trust,398
nest,trust,398
clearance,trust,398
gentry,trust,398
deluxe,trust,398
cube,trust,391
grin,trust,391
eulogistic,trust,391
translation,trust,391
deal,trust,391
gay,trust,391
paean,trust,391
baggage,trust,391
intercession,trust,391
usher,trust,391
star,trust,391
accounts,trust,391
chandler,trust,391
collins,trust,391
messenger,trust,391
regardless,trust,391
follower,trust,391
homie,trust,391
surrogate,trust,391
horse,trust,391
downright,trust,391
stages,trust,391
recline,trust,391
escort,trust,391
armory,trust,391
faculty,trust,383
bartender,trust,383
gage,trust,383
leaning,trust,383
lean,trust,383
series,trust,383
plaudit,trust,383
encomiastic,trust,383
possess,trust,383
curfew,trust,383
fortune,trust,383
larger,trust,383
someday,trust,383
reparation,trust,383
culinary,trust,383
bounty,trust,383
label,trust,383
edited,trust,383
crisp,trust,383
assessor,trust,375
confederate,trust,375
jual,trust,375
differences,trust,375
berminat,trust,375
picnic,trust,375
adjust,trust,375
general,trust,375
sex,trust,375
bouquet,trust,375
personalities,trust,375
cover,trust,375
clapping,trust,375
desires,trust,375
marine,trust,367
senate,trust,367
bursary,trust,367
dolphin,trust,367
garrison,trust,367
bristol,trust,367
swell,trust,367
periodicity,trust,367
marrow,trust,367
superstar,trust,367
magnet,trust,367
microscope,trust,367
throne,trust,367
manual,trust,367
collateral,trust,367
dogma,trust,367
bailiff,trust,367
cosmopolitan,trust,367
homosexual,trust,367
knickers,trust,367
nestle,trust,367
disclaim,trust,367
pretty,trust,367
bargain,trust,367
boomerang,trust,359
phalanx,trust,359
stark,trust,359
dance,trust,359
money,trust,359
circumstances,trust,359
calls,trust,359
roadster,trust,359
footing,trust,359
privileged,trust,359
aga,trust,359
lettered,trust,359
mortgagee,trust,359
fade,trust,359
eulogium,trust,359
promo,trust,359
green,trust,359
vulnerable,trust,359
maxim,trust,359
fender,trust,359
axiomatic,trust,352
fuse,trust,352
font,trust,352
tactics,trust,352
show,trust,352
crescendo,trust,352
pocketbac,trust,352
laser,trust,352
suggest,trust,352
seals,trust,352
attorney,trust,352
aneka,trust,352
poll,trust,352
rave,trust,352
banker,trust,352
administrative,trust,352
lace,trust,344
entertainment,trust,344
dame,trust,344
playground,trust,344
bounce,trust,344
clap,trust,344
dealt,trust,344
proviso,trust,344
purr,trust,344
servant,trust,344
white,trust,344
shoutout,trust,344
weigh,trust,344
monde,trust,344
holder,trust,344
endless,trust,344
petit,trust,344
opera,trust,336
cement,trust,336
legislature,trust,336
hairchalk,trust,336
estimation,trust,336
food,trust,336
repute,trust,336
carol,trust,336
lens,trust,336
shoulder,trust,336
county,trust,336
execution,trust,328
canons,trust,328
wear,trust,328
theory,trust,328
corporation,trust,328
zeal,trust,328
struggles,trust,328
youll,trust,328
karunia,trust,328
swear,trust,328
gauging,trust,328
handgel,trust,320
pulsa,trust,320
rod,trust,320
sist,trust,320
behel,trust,320
aksesoris,trust,320
fill,trust,320
darkest,trust,320
unofficial,trust,320
pavement,trust,320
heyday,trust,320
sib,trust,320
sur,trust,320
proxy,trust,320
clerical,trust,320
girder,trust,320
disposed,trust,320
respon,trust,320
trans,trust,320
interior,trust,320
cap,trust,320
smith,trust,312
tema,trust,312
spaniel,trust,312
reseller,trust,312
imperfections,trust,312
veal,trust,312
pill,trust,312
romans,trust,312
bruh,trust,312
mau,trust,312
prophylactic,trust,312
spa,trust,312
gubernatorial,trust,312
holla,trust,312
hermit,trust,305
pake,trust,305
secret,trust,305
exception,trust,305
actress,trust,305
thermometer,trust,305
sundial,trust,305
harga,trust,305
aquapix,trust,305
dha,trust,305
presumption,trust,305
warn,trust,305
ganna,trust,297
flatter,trust,297
carl,trust,297
divan,trust,297
mandarin,trust,297
levee,trust,297
congressman,trust,297
tiket,trust,297
indonesia,trust,297
wigan,trust,297
pith,trust,297
shopping,trust,297
ori,trust,297
hairclip,trust,297
kita,trust,297
pin,trust,297
tickle,trust,297
resistance,trust,297
hemat,trust,297
pivot,trust,297
talaga,trust,297
calf,trust,289
challenges,trust,289
contagiously,trust,289
zest,trust,289
chicane,trust,289
machine,trust,289
owing,trust,289
weight,trust,289
shorty,trust,289
ribet,trust,289
gon,trust,289
insolvent,trust,289
flirt,trust,281
terbang,trust,281
regrets,trust,281
surrender,trust,281
gullible,trust,281
fiesta,trust,281
tentang,trust,281
mule,trust,281
fisheye,trust,281
florence,trust,281
denying,trust,281
unik,trust,273
don,trust,273
ejaculation,trust,273
jellylens,trust,273
nigga,trust,273
rejection,trust,273
conquer,trust,273
bisa,trust,273
autism,trust,273
sappy,trust,273
congress,trust,273
chubby,trust,273
celebrity,trust,273
indent,trust,273
weakness,trust,266
bbw,trust,266
antifungal,trust,266
jodie,trust,266
khan,trust,266
fashion,trust,266
truck,trust,266
sepatu,trust,266
crumpled,trust,258
puff,trust,258
wadsworth,trust,258
minat,trust,258
stephanie,trust,258
utk,trust,258
dare,trust,258
acrobat,trust,258
hai,trust,258
zealous,trust,258
defeated,trust,258
urs,trust,258
ella,trust,250
rota,trust,250
sadness,trust,250
secrecy,trust,250
fabrication,trust,250
bureaucracy,trust,250
ting,trust,242
denial,trust,242
flange,trust,242
merchant,trust,242
aku,trust,242
obstacle,trust,242
juga,trust,242
secrets,trust,234
xxx,trust,234
gusset,trust,234
mag,trust,234
tas,trust,234
wot,trust,234
alb,trust,234
naman,trust,234
